"block","subblock","repetition","repetitioncount","filename","alg","predictions","cache_prevalence","cache_nonprevalent","cache_localprevalent","filter","save_trees","clean_trees","maxdist","minprev","minfreq","pcachetime","pcachehit","pcachemiss","lcachetime","lcachehit","lcachemiss","fcachetime","fcachehit","fcachemiss","prcachetime","prcachehit","prcachemiss","time","memavail","candidate_instances_size_1","candidate_instances_size_2","candidate_instances_size_3","candidate_instances_size_4","candidate_instances_size_5","candidate_instances_size_6","candidate_instances_size_7","candidate_instances_size_8","candidate_instances_size_9","candidate_instances_size_10","candidate_instances_size_11","candidate_instances_size_12","candidate_instances_size_13","candidate_instances_size_14","candidate_instances_size_15","candidate_instances_size_16","candidate_instances_size_17","candidate_instances_size_18","candidate_instances_size_19","candidate_instances_size_20","candidate_colocations_size_1","candidate_colocations_size_2","candidate_colocations_size_3","candidate_colocations_size_4","candidate_colocations_size_5","candidate_colocations_size_6","candidate_colocations_size_7","candidate_colocations_size_8","candidate_colocations_size_9","candidate_colocations_size_10","candidate_colocations_size_11","candidate_colocations_size_12","candidate_colocations_size_13","candidate_colocations_size_14","candidate_colocations_size_15","candidate_colocations_size_16","candidate_colocations_size_17","candidate_colocations_size_18","candidate_colocations_size_19","candidate_colocations_size_20","pattern_instances_size_1","pattern_instances_size_2","pattern_instances_size_3","pattern_instances_size_4","pattern_instances_size_5","pattern_instances_size_6","pattern_instances_size_7","pattern_instances_size_8","pattern_instances_size_9","pattern_instances_size_10","pattern_instances_size_11","pattern_instances_size_12","pattern_instances_size_13","pattern_instances_size_14","pattern_instances_size_15","pattern_instances_size_16","pattern_instances_size_17","pattern_instances_size_18","pattern_instances_size_19","pattern_instances_size_20","pattern_colocations_size_1","pattern_colocations_size_2","pattern_colocations_size_3","pattern_colocations_size_4","pattern_colocations_size_5","pattern_colocations_size_6","pattern_colocations_size_7","pattern_colocations_size_8","pattern_colocations_size_9","pattern_colocations_size_10","pattern_colocations_size_11","pattern_colocations_size_12","pattern_colocations_size_13","pattern_colocations_size_14","pattern_colocations_size_15","pattern_colocations_size_16","pattern_colocations_size_17","pattern_colocations_size_18","pattern_colocations_size_19","pattern_colocations_size_20"
1,11,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_02\SpatioTemporalOptimalDistanceApproachGenerator_output_file.txt","FastMDCOPOrig","","","","","","","",10,0.5,0.1,"","","","","","","","","","","","",61.1327934,929.5390625,"",738815,389184,358692,239810,112000,32000,4000,0,"","","","","","","","","","","","",1711,92,86,59,28,8,1,0,"","","","","","","","","","","","",299900,386710,358692,239810,112000,32000,4000,0,"","","","","","","","","","","","",72,91,86,59,28,8,1,0,"","","","","","","","","","",""
1,12,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_02\SpatioTemporalOptimalDistanceApproachGenerator_output_file.txt","FastMDCOPOrig","","","","","","","",10,0.5,0.3,"","","","","","","","","","","","",54.00477,929.40234375,"",607087,383091,358692,239810,112000,32000,4000,0,"","","","","","","","","","","","",1711,90,86,59,28,8,1,0,"","","","","","","","","","","","",280982,383091,358692,239810,112000,32000,4000,0,"","","","","","","","","","","","",66,90,86,59,28,8,1,0,"","","","","","","","","","",""
1,13,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_02\SpatioTemporalOptimalDistanceApproachGenerator_output_file.txt","FastMDCOPOrig","","","","","","","",10,0.5,0.5,"","","","","","","","","","","","",52.9322782,843.640625,"",500492,383091,358692,239810,112000,32000,4000,0,"","","","","","","","","","","","",1711,90,86,59,28,8,1,0,"","","","","","","","","","","","",277701,383091,358692,239810,112000,32000,4000,0,"","","","","","","","","","","","",65,90,86,59,28,8,1,0,"","","","","","","","","","",""
1,14,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_02\SpatioTemporalOptimalDistanceApproachGenerator_output_file.txt","FastMDCOPOrig","","","","","","","",10,0.5,0.7,"","","","","","","","","","","","",43.754467399999996,868.8359375,"",415979,383091,358692,239810,112000,32000,4000,0,"","","","","","","","","","","","",1711,90,86,59,28,8,1,0,"","","","","","","","","","","","",277701,383091,358692,239810,112000,32000,4000,0,"","","","","","","","","","","","",65,90,86,59,28,8,1,0,"","","","","","","","","","",""
1,15,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_02\SpatioTemporalOptimalDistanceApproachGenerator_output_file.txt","FastMDCOPOrig","","","","","","","",10,0.5,0.9,"","","","","","","","","","","","",39.357850000000006,838.30078125,"",332645,383091,358692,239810,112000,32000,4000,0,"","","","","","","","","","","","",1711,90,86,59,28,8,1,0,"","","","","","","","","","","","",275529,383091,358692,239810,112000,32000,4000,0,"","","","","","","","","","","","",64,90,86,59,28,8,1,0,"","","","","","","","","","",""
1,16,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_02\SpatioTemporalStandardGenerator_output_file.txt","FastMDCOPOrig","","","","","","","",10,0.5,0.1,"","","","","","","","","","","","",85.990601,910.609375,"",892960,567782,628665,547668,365982,179039,56735,8550,0,"","","","","","","","","","","",1711,209,228,191,113,44,10,1,0,"","","","","","","","","","","",376515,551338,628665,547668,365982,179039,56735,8550,0,"","","","","","","","","","","",134,199,228,191,113,44,10,1,0,"","","","","","","","","",""
1,17,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_02\SpatioTemporalStandardGenerator_output_file.txt","FastMDCOPOrig","","","","","","","",10,0.5,0.3,"","","","","","","","","","","","",76.4694285,908.75390625,"",773693,543453,570135,517454,358441,179039,56735,8550,0,"","","","","","","","","","","",1711,195,212,185,112,44,10,1,0,"","","","","","","","","","","",349666,482498,570135,517454,358441,179039,56735,8550,0,"","","","","","","","","","","",118,175,212,185,112,44,10,1,0,"","","","","","","","","",""
1,18,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_02\SpatioTemporalStandardGenerator_output_file.txt","FastMDCOPOrig","","","","","","","",10,0.5,0.5,"","","","","","","","","","","","",54.6182136,829.484375,"",633586,327748,322894,237869,132307,50033,9181,0,"","","","","","","","","","","","",1711,90,86,59,28,8,1,0,"","","","","","","","","","","","",231142,327748,322894,237869,132307,50033,9181,0,"","","","","","","","","","","","",64,90,86,59,28,8,1,0,"","","","","","","","","","",""
1,19,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_02\SpatioTemporalStandardGenerator_output_file.txt","FastMDCOPOrig","","","","","","","",10,0.5,0.7,"","","","","","","","","","","","",45.8541457,814.8046875,"",468087,306589,311549,235330,132307,50033,9181,0,"","","","","","","","","","","","",1711,80,81,58,28,8,1,0,"","","","","","","","","","","","",210127,306589,311549,235330,132307,50033,9181,0,"","","","","","","","","","","","",54,80,81,58,28,8,1,0,"","","","","","","","","","",""
1,20,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_02\SpatioTemporalStandardGenerator_output_file.txt","FastMDCOPOrig","","","","","","","",10,0.5,0.9,"","","","","","","","","","","","",40.9975319,877.7890625,"",302695,306589,311549,235330,132307,50033,9181,0,"","","","","","","","","","","","",1711,80,81,58,28,8,1,0,"","","","","","","","","","","","",210127,306589,311549,235330,132307,50033,9181,0,"","","","","","","","","","","","",54,80,81,58,28,8,1,0,"","","","","","","","","","",""
1,21,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_02\SpatioTemporalTravelApproachGenerator_output_file.txt","FastMDCOPOrig","","","","","","","",10,0.5,0.1,"","","","","","","","","","","","",51.873784799999996,872.8515625,"",820350,79008,19028,0,"","","","","","","","","","","","","","","","",1711,48,13,0,"","","","","","","","","","","","","","","","",119783,60080,11920,0,"","","","","","","","","","","","","","","","",46,32,7,0,"","","","","","","","","","","","","","",""
1,22,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_02\SpatioTemporalTravelApproachGenerator_output_file.txt","FastMDCOPOrig","","","","","","","",10,0.5,0.3,"","","","","","","","","","","","",43.610604099999996,874.28125,"",670570,60662,3144,0,"","","","","","","","","","","","","","","","",1711,36,1,0,"","","","","","","","","","","","","","","","",102782,30656,3144,0,"","","","","","","","","","","","","","","","",38,12,1,0,"","","","","","","","","","","","","","",""
1,23,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_02\SpatioTemporalTravelApproachGenerator_output_file.txt","FastMDCOPOrig","","","","","","","",10,0.5,0.5,"","","","","","","","","","","","",40.5867864,820.2734375,"",507643,30805,0,"","","","","","","","","","","","","","","","","",1711,15,0,"","","","","","","","","","","","","","","","","",82065,15737,0,"","","","","","","","","","","","","","","","","",27,5,0,"","","","","","","","","","","","","","","",""
1,24,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_02\SpatioTemporalTravelApproachGenerator_output_file.txt","FastMDCOPOrig","","","","","","","",10,0.5,0.7,"","","","","","","","","","","","",31.4641542,809.6953125,"",332731,12229,0,"","","","","","","","","","","","","","","","","",1711,4,0,"","","","","","","","","","","","","","","","","",55065,12229,0,"","","","","","","","","","","","","","","","","",15,4,0,"","","","","","","","","","","","","","","",""
1,25,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_02\SpatioTemporalTravelApproachGenerator_output_file.txt","FastMDCOPOrig","","","","","","","",10,0.5,0.9,"","","","","","","","","","","","",25.4426233,828.98046875,"",146670,2265,"","","","","","","","","","","","","","","","","","",1711,2,"","","","","","","","","","","","","","","","","","",41360,0,"","","","","","","","","","","","","","","","","","",11,0,"","","","","","","","","","","","","","","","",""
