"block","subblock","repetition","repetitioncount","filename","alg","predictions","cache_prevalence","cache_nonprevalent","cache_localprevalent","filter","save_trees","clean_trees","maxdist","minprev","minfreq","pcachetime","pcachehit","pcachemiss","lcachetime","lcachehit","lcachemiss","fcachetime","fcachehit","fcachemiss","prcachetime","prcachehit","prcachemiss","time","memavail","candidate_instances_size_1","candidate_instances_size_2","candidate_instances_size_3","candidate_instances_size_4","candidate_instances_size_5","candidate_instances_size_6","candidate_instances_size_7","candidate_instances_size_8","candidate_instances_size_9","candidate_instances_size_10","candidate_instances_size_11","candidate_instances_size_12","candidate_instances_size_13","candidate_instances_size_14","candidate_instances_size_15","candidate_instances_size_16","candidate_instances_size_17","candidate_instances_size_18","candidate_instances_size_19","candidate_instances_size_20","candidate_colocations_size_1","candidate_colocations_size_2","candidate_colocations_size_3","candidate_colocations_size_4","candidate_colocations_size_5","candidate_colocations_size_6","candidate_colocations_size_7","candidate_colocations_size_8","candidate_colocations_size_9","candidate_colocations_size_10","candidate_colocations_size_11","candidate_colocations_size_12","candidate_colocations_size_13","candidate_colocations_size_14","candidate_colocations_size_15","candidate_colocations_size_16","candidate_colocations_size_17","candidate_colocations_size_18","candidate_colocations_size_19","candidate_colocations_size_20","pattern_instances_size_1","pattern_instances_size_2","pattern_instances_size_3","pattern_instances_size_4","pattern_instances_size_5","pattern_instances_size_6","pattern_instances_size_7","pattern_instances_size_8","pattern_instances_size_9","pattern_instances_size_10","pattern_instances_size_11","pattern_instances_size_12","pattern_instances_size_13","pattern_instances_size_14","pattern_instances_size_15","pattern_instances_size_16","pattern_instances_size_17","pattern_instances_size_18","pattern_instances_size_19","pattern_instances_size_20","pattern_colocations_size_1","pattern_colocations_size_2","pattern_colocations_size_3","pattern_colocations_size_4","pattern_colocations_size_5","pattern_colocations_size_6","pattern_colocations_size_7","pattern_colocations_size_8","pattern_colocations_size_9","pattern_colocations_size_10","pattern_colocations_size_11","pattern_colocations_size_12","pattern_colocations_size_13","pattern_colocations_size_14","pattern_colocations_size_15","pattern_colocations_size_16","pattern_colocations_size_17","pattern_colocations_size_18","pattern_colocations_size_19","pattern_colocations_size_20"
1,23,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_22.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",3.8336041,10824.453125,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
1,24,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_23.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",3.8480903,10823.484375,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
1,25,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_24.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",4.0528692,10822.4453125,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
1,26,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_25.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",3.9397865999999997,10826.3984375,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
1,27,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_26.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",3.9248119,10826.5703125,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
1,28,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_27.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",3.9674728000000004,10835.8671875,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
1,29,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_28.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",4.055988,10837.68359375,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
1,30,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_29.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",4.0052941,10838.5078125,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
1,31,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_30.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",3.9580375,10844.66796875,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
1,32,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_31.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",3.9307015999999995,10801.14453125,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
1,33,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_32.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",3.9780733,10832.08984375,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
1,34,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_33.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",3.9168961,10836.796875,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
1,35,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_34.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",3.9114203,10842.3125,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
1,36,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_35.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",4.0393068,10848.2421875,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
1,37,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_36.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",4.0031686,10846.25,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
1,38,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_37.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",4.2159898,10835.50390625,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
1,39,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_38.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",3.8918819,10832.421875,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
1,40,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_39.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",3.931192,10829.1640625,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
1,41,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_40.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",3.9522967,10830.58203125,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
1,42,1,1,"..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_05\SpatioTemporalInteractionApproachGenerator_output_file__velocity_limit_05.0__sample_41.txt","FastMDCOPOrig","","","","","","","",10,1.0,0.5,"","","","","","","","","","","","",4.0101965,10829.71875,"",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","","","",28000,56000,70000,56000,28000,8000,1000,0,"","","","","","","","","","","","",28,56,70,56,28,8,1,0,"","","","","","","","","","",""
