block,subblock,repetition,repetitioncount,filename,alg,predictions,cache_prevalence,cache_nonprevalent,cache_localprevalent,filter,save_trees,clean_trees,maxdist,minprev,minfreq,pcachetime,pcachehit,pcachemiss,lcachetime,lcachehit,lcachemiss,fcachetime,fcachehit,fcachemiss,prcachetime,prcachehit,prcachemiss,time,memavail,candidate_instances_size_1,candidate_instances_size_2,candidate_instances_size_3,candidate_instances_size_4,candidate_instances_size_5,candidate_instances_size_6,candidate_instances_size_7,candidate_instances_size_8,candidate_instances_size_9,candidate_instances_size_10,candidate_instances_size_11,candidate_instances_size_12,candidate_instances_size_13,candidate_instances_size_14,candidate_instances_size_15,candidate_instances_size_16,candidate_instances_size_17,candidate_instances_size_18,candidate_instances_size_19,candidate_instances_size_20,candidate_colocations_size_1,candidate_colocations_size_2,candidate_colocations_size_3,candidate_colocations_size_4,candidate_colocations_size_5,candidate_colocations_size_6,candidate_colocations_size_7,candidate_colocations_size_8,candidate_colocations_size_9,candidate_colocations_size_10,candidate_colocations_size_11,candidate_colocations_size_12,candidate_colocations_size_13,candidate_colocations_size_14,candidate_colocations_size_15,candidate_colocations_size_16,candidate_colocations_size_17,candidate_colocations_size_18,candidate_colocations_size_19,candidate_colocations_size_20,pattern_instances_size_1,pattern_instances_size_2,pattern_instances_size_3,pattern_instances_size_4,pattern_instances_size_5,pattern_instances_size_6,pattern_instances_size_7,pattern_instances_size_8,pattern_instances_size_9,pattern_instances_size_10,pattern_instances_size_11,pattern_instances_size_12,pattern_instances_size_13,pattern_instances_size_14,pattern_instances_size_15,pattern_instances_size_16,pattern_instances_size_17,pattern_instances_size_18,pattern_instances_size_19,pattern_instances_size_20,pattern_colocations_size_1,pattern_colocations_size_2,pattern_colocations_size_3,pattern_colocations_size_4,pattern_colocations_size_5,pattern_colocations_size_6,pattern_colocations_size_7,pattern_colocations_size_8,pattern_colocations_size_9,pattern_colocations_size_10,pattern_colocations_size_11,pattern_colocations_size_12,pattern_colocations_size_13,pattern_colocations_size_14,pattern_colocations_size_15,pattern_colocations_size_16,pattern_colocations_size_17,pattern_colocations_size_18,pattern_colocations_size_19,pattern_colocations_size_20
1,11,1,1,..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_07\SpatioTemporalCircularMotionApproachGenerator_output_file__center_noise_displacement_0.4__sample_10.txt,FastMDCOPOrig,,,,,,,,10,1.0,0.5,,,,,,,,,,,,,3.9014791,10846.9453125,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,
1,12,1,1,..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_07\SpatioTemporalCircularMotionApproachGenerator_output_file__center_noise_displacement_0.4__sample_11.txt,FastMDCOPOrig,,,,,,,,10,1.0,0.5,,,,,,,,,,,,,4.0277312,10807.12890625,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,
1,13,1,1,..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_07\SpatioTemporalCircularMotionApproachGenerator_output_file__center_noise_displacement_0.4__sample_12.txt,FastMDCOPOrig,,,,,,,,10,1.0,0.5,,,,,,,,,,,,,3.9093557,10806.1875,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,
1,14,1,1,..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_07\SpatioTemporalCircularMotionApproachGenerator_output_file__center_noise_displacement_0.4__sample_13.txt,FastMDCOPOrig,,,,,,,,10,1.0,0.5,,,,,,,,,,,,,3.9235897,10840.7421875,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,
1,15,1,1,..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_07\SpatioTemporalCircularMotionApproachGenerator_output_file__center_noise_displacement_0.4__sample_14.txt,FastMDCOPOrig,,,,,,,,10,1.0,0.5,,,,,,,,,,,,,3.8821399,10843.328125,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,
1,16,1,1,..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_07\SpatioTemporalCircularMotionApproachGenerator_output_file__center_noise_displacement_0.4__sample_15.txt,FastMDCOPOrig,,,,,,,,10,1.0,0.5,,,,,,,,,,,,,3.8987493,10846.421875,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,
1,17,1,1,..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_07\SpatioTemporalCircularMotionApproachGenerator_output_file__center_noise_displacement_0.4__sample_16.txt,FastMDCOPOrig,,,,,,,,10,1.0,0.5,,,,,,,,,,,,,3.868002,10851.23828125,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,
1,18,1,1,..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_07\SpatioTemporalCircularMotionApproachGenerator_output_file__center_noise_displacement_0.4__sample_17.txt,FastMDCOPOrig,,,,,,,,10,1.0,0.5,,,,,,,,,,,,,3.9350159,10849.43359375,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,
1,19,1,1,..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_07\SpatioTemporalCircularMotionApproachGenerator_output_file__center_noise_displacement_0.4__sample_18.txt,FastMDCOPOrig,,,,,,,,10,1.0,0.5,,,,,,,,,,,,,3.8575385,10845.8671875,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,
1,20,1,1,..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_07\SpatioTemporalCircularMotionApproachGenerator_output_file__center_noise_displacement_0.4__sample_19.txt,FastMDCOPOrig,,,,,,,,10,1.0,0.5,,,,,,,,,,,,,3.992707100000001,10841.9375,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,
1,21,1,1,..\..\moving-objects-data-generator\moving-objects-data-generator\analyses\data\batch_07\SpatioTemporalCircularMotionApproachGenerator_output_file__center_noise_displacement_0.4__sample_20.txt,FastMDCOPOrig,,,,,,,,10,1.0,0.5,,,,,,,,,,,,,3.8633206,10848.76953125,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,,,28000,56000,70000.0,56000.0,28000.0,8000.0,1000.0,0.0,,,,,,,,,,,,,28,56,70.0,56.0,28.0,8.0,1.0,0.0,,,,,,,,,,,
